date,activity_type,favorite,title,distance,calories,time,avg_hr,max_hr,aerobic_te,avg_run_cadence,max_run_cadence,avg_pace,best_pace,elev_gain,elev_loss,avg_stride_length,avg_vertical_ratio,avg_vertical_oscillation,avg_ground_contact_time,avg_gct_balance,avg_run_cadence_1,max_run_cadence_1,normalized_powerâ_npâ,training_stress_scoreâ,max_avg_power_20_min,avg_power,max_power,grit,flow,total_strokes,avg__swolf,avg_stroke_rate,climb_time,bottom_time,min_temp,surface_interval,decompression,best_lap_time,number_of_laps,max_temp,avg_resp,min_resp,max_resp,athlete_id,filetype,is_race
2020-06-20,Hiking,False,Boulder County Hiking,3.65,691,01:27:48,129,157,2.3,83,240,0 days 00:24:03,0 days 00:12:11,"1,020","1,043",0.81,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:27:48,0:00,68.0,0:00,No,01:27:47.92,1,0.0,0,0,0,12,garmin,0
2020-06-20,Cycling,False,Nederland Cycling,38.70,"1,417",03:09:10,126,169,2.8,0,0,12.3,48.6,"2,247","5,315",0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,3:09:10,0:00,77.0,0:00,No,16:27.81,8,0.0,22,22,22,12,garmin,0
2020-06-21,Cycling,False,Longmont Cycling,20.43,707,01:52:28,111,153,1.7,0,0,10.9,28.9,"1,014",554,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:52:28,0:00,78.8,0:00,No,02:28.41,5,0.0,16,16,16,12,garmin,0
2020-06-21,Hiking,False,Boulder Hiking,2.50,446,01:11:55,113,144,1.2,86,235,0 days 00:28:43,0 days 00:13:26,"1,217","1,211",0.65,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:11:55,0:00,82.4,0:00,No,01:11:54.52,1,0.0,17,17,17,12,garmin,0
2020-06-21,Cycling,False,Boulder Cycling,17.30,480,01:26:23,104,141,1.0,0,0,12.0,22.6,535,991,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:26:23,0:00,77.0,0:00,No,11:24.72,4,0.0,18,18,18,12,garmin,0
2020-06-23,Cycling,False,Longmont Cycling,45.84,"1,699",03:26:07,131,183,3.4,0,0,13.3,37.5,"1,890","1,857",0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,3:26:07,0:00,73.4,0:00,No,03:14.63,10,0.0,22,22,22,12,garmin,0
2020-06-25,Running,False,Boulder County Running,10.31,"1,445",01:58:40,148,165,3.5,165,256,0 days 00:11:30,0 days 00:08:02,974,"1,007",0.86,10.0,8.6,278,49.1% L / 50.9% R,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:58:40,0:00,69.8,0:00,No,02:52.57,11,0.0,31,12,40,12,garmin,0
2020-06-25,Cycling,False,Boulder County Cycling,9.49,676,01:19:16,126,162,2.3,0,0,7.2,23.3,"1,224","1,240",0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:19:16,0:00,69.8,0:00,No,39:12.85,2,0.0,16,16,16,12,garmin,0
2020-06-27,Cycling,False,Longmont Cycling,35.08,"1,611",03:25:22,125,162,2.7,0,0,10.2,38.9,"5,115",784,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,3:25:22,0:00,57.2,0:00,No,00:52.72,8,0.0,17,17,17,12,garmin,0
2020-06-27,Hiking,False,Larimer County Hiking,8.20,"1,356",02:47:41,124,164,2.8,87,244,0 days 00:20:27,0 days 00:08:21,"2,329","2,270",0.91,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,2:47:41,0:00,68.0,0:00,No,02:47:40.50,1,0.0,18,18,18,12,garmin,0
2020-06-27,Cycling,False,Larimer County Cycling,35.16,764,01:34:44,122,171,2.4,0,0,22.3,51.0,801,"5,098",0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,1:34:44,0:00,78.8,0:00,No,00:45.27,8,0.0,23,23,23,12,garmin,0
2020-06-28,Running,False,Boulder Running,7.44,"1,206",02:46:17,115,157,2.4,96,246,0 days 00:22:22,0 days 00:07:51,"3,353","3,294",0.73,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,2:46:17,0:00,66.2,0:00,No,05:54.13,8,0.0,13,13,13,12,garmin,0
2020-07-03,Hiking,False,Boulder County Hiking,8.70,"1,630",04:45:02,107,144,2.0,66,224,0 days 00:32:45,0 days 00:14:31,"3,179","3,169",0.74,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,4:45:02,0:00,55.4,0:00,No,04:45:01.59,1,0.0,13,13,13,12,garmin,0
2020-07-04,Hiking,False,Vail Hiking,6.66,"1,514",03:37:38,124,167,2.5,68,164,0 days 00:32:40,0 days 00:15:48,"2,838",272,0.73,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,3:37:38,0:00,69.8,0:00,No,03:37:38.22,1,0.0,15,15,15,12,garmin,0
2020-07-05,Hiking,False,Eagle County Hiking,6.06,973,02:39:05,118,152,2.1,74,189,0 days 00:26:15,0 days 00:13:22,276,"2,904",0.83,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,2:39:05,0:00,71.6,0:00,No,02:39:04.80,1,0.0,18,18,18,12,garmin,0
2020-07-07,Running,False,Boulder County Running,3.00,404,00:30:08,146,171,2.7,169,206,0 days 00:10:02,0 days 00:05:40,430,423,0.95,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,30:08,0:00,82.4,0:00,No,00:02.16,4,0.0,15,15,15,12,garmin,0
2020-07-08,Running,False,Boulder Running,2.59,427,00:49:32,124,154,2.1,100,235,0 days 00:19:05,0 days 00:08:57,"1,227","1,220",0.85,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,49:32,0:00,71.6,0:00,No,09:10.98,3,0.0,16,16,16,12,garmin,0
2020-07-09,Running,False,Longmont Running,2.33,273,00:19:45,146,164,2.6,166,191,0 days 00:08:29,0 days 00:06:58,66,49,1.14,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,19:45,0:00,69.8,0:00,No,02:25.16,3,0.0,13,13,13,12,garmin,0
2020-07-11,Running,True,Lemhi County Running,60.68,"8,760",16:54:37,140,189,5.0,117,254,0 days 00:16:43,0 days 00:05:38,"11,240","13,189",0.81,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,16:54:37,0:00,46.4,0:00,No,08:14.77,61,0.0,17,17,17,12,garmin,1
